item_id,question_id,question,answer,K,true_score,judge_score,judge_model,gold_e1,gold_e2,gold_e3,gold_e4,gold_e5,gold_e6,gold_e7,gold_e8,gold_e9,gold_e10,judge_e1,judge_e2,judge_e3,judge_e4,judge_e5,judge_e6,judge_e7,judge_e8,judge_e9,judge_e10,element_1_text,element_2_text,element_3_text,element_4_text,element_5_text,element_6_text,element_7_text,element_8_text,element_9_text,element_10_text
151,9,Why do metals conduct electricity well?,"These electrons are not bound to individual atoms and can move freely throughout the lattice. When an electric field is applied, free electrons drift in response to the field. This directed drift of electrons constitutes the electric current. Metal atoms have delocalized valence electrons forming a shared 'sea' of electrons. Metals have partially filled conduction bands allowing electrons to occupy nearby empty states. In metals the conduction band overlaps the valence band, leaving no band gap. High electron mobility in the lattice gives metals high electrical conductivity. Metallic bonding consists of positive metal ions in a lattice surrounded by delocalized electrons. Electrons need only a negligible energy input to move into unoccupied higher states. Rising temperature increases lattice vibrations/phonon scattering, raising a metal's electrical resistance.",10,10,10.0,claude-haiku-4-5-20251001,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Metal atoms have delocalized valence electrons forming a shared 'sea' of electrons,These electrons are not bound to individual atoms and can move freely throughout the lattice,Metallic bonding consists of positive metal ions in a lattice surrounded by delocalized electrons,"When an electric field is applied, free electrons drift in response to the field",This directed drift of electrons constitutes the electric current,Metals have partially filled conduction bands allowing electrons to occupy nearby empty states,"In metals the conduction band overlaps the valence band, leaving no band gap",Electrons need only a negligible energy input to move into unoccupied higher states,High electron mobility in the lattice gives metals high electrical conductivity,"Rising temperature increases lattice vibrations/phonon scattering, raising a metal's electrical resistance"
152,9,Why do metals conduct electricity well?,"Electrons in metals require a large activation energy to jump into the conduction band. Electron drift in a metal generates heat but produces no net electric current. High electron mobility in the lattice gives metals high electrical conductivity. In metals the conduction band overlaps the valence band, leaving no band gap. Metal atoms have tightly bound valence electrons localized entirely to individual atomic sites. Metallic bonding is formed by covalent bonds where neighboring atoms share discrete electron pairs. The valence electrons vibrate in fixed positions but never translate through the metal lattice.",10,2,2.0,claude-haiku-4-5-20251001,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Metal atoms have delocalized valence electrons forming a shared 'sea' of electrons,These electrons are not bound to individual atoms and can move freely throughout the lattice,Metallic bonding consists of positive metal ions in a lattice surrounded by delocalized electrons,"When an electric field is applied, free electrons drift in response to the field",This directed drift of electrons constitutes the electric current,Metals have partially filled conduction bands allowing electrons to occupy nearby empty states,"In metals the conduction band overlaps the valence band, leaving no band gap",Electrons need only a negligible energy input to move into unoccupied higher states,High electron mobility in the lattice gives metals high electrical conductivity,"Rising temperature increases lattice vibrations/phonon scattering, raising a metal's electrical resistance"
153,9,Why do metals conduct electricity well?,"Rising temperature increases lattice vibrations/phonon scattering, raising a metal's electrical resistance. Metal atoms have delocalized valence electrons forming a shared 'sea' of electrons. These electrons are not bound to individual atoms and can move freely throughout the lattice. When an electric field is applied, free electrons drift in response to the field. High electron mobility in the lattice gives metals high electrical conductivity. Metals have fully filled conduction bands separated from valence bands by a large gap. Metallic bonding consists of positive metal ions in a lattice surrounded by delocalized electrons. Electrons in metals require a large activation energy to jump into the conduction band. The conduction and valence bands in metals are separated by a small gap, as in semiconductors.",10,6,6.0,claude-haiku-4-5-20251001,1,1,1,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Metal atoms have delocalized valence electrons forming a shared 'sea' of electrons,These electrons are not bound to individual atoms and can move freely throughout the lattice,Metallic bonding consists of positive metal ions in a lattice surrounded by delocalized electrons,"When an electric field is applied, free electrons drift in response to the field",This directed drift of electrons constitutes the electric current,Metals have partially filled conduction bands allowing electrons to occupy nearby empty states,"In metals the conduction band overlaps the valence band, leaving no band gap",Electrons need only a negligible energy input to move into unoccupied higher states,High electron mobility in the lattice gives metals high electrical conductivity,"Rising temperature increases lattice vibrations/phonon scattering, raising a metal's electrical resistance"
154,11,Why does a hot-air balloon rise?,"Expanded hot air has lower density than the cooler air surrounding the balloon. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. Heating the air inside the envelope raises its temperature, causing the air to expand. As the air heats up, more air molecules pack into the envelope, increasing its mass. The balloon rises due to a buoyant force, as described by Archimedes' principle. The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift. Buoyant force equals the weight of the hot air contained inside the balloon envelope. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure.",10,7,7.0,claude-haiku-4-5-20251001,1,1,1,0,1,1,0,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
155,11,Why does a hot-air balloon rise?,"The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. Expanded hot air has lower density than the cooler air surrounding the balloon. A propane burner continuously heats air to replace heat lost through the envelope. As the balloon rises, the surrounding air becomes denser, which increases the lift further. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift. The balloon rises due to a buoyant force, as described by Archimedes' principle. Heating the air inside the envelope raises its temperature, causing the air to expand. Buoyant force equals the weight of the air displaced by the balloon's volume. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants.",10,7,7.0,claude-haiku-4-5-20251001,1,1,1,1,1,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
156,11,Why does a hot-air balloon rise?,"Expanded hot air has lower density than the cooler air surrounding the balloon. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift. The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure. The balloon rises mainly because of pressure from the fan used to inflate it initially. The balloon rises whenever buoyant force merely equals the total weight of the system. A propane burner continuously heats air to replace heat lost through the envelope. Buoyant force equals the weight of the air displaced by the balloon's volume.",10,5,7.0,claude-haiku-4-5-20251001,0,1,0,1,0,1,0,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
157,11,Why does a hot-air balloon rise?,"The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. The balloon rises due to a buoyant force, as described by Archimedes' principle. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. Buoyant force equals the weight of the hot air contained inside the balloon envelope. Expanded hot air has lower density than the cooler air surrounding the balloon. The balloon rises whenever buoyant force merely equals the total weight of the system.",10,3,4.0,claude-haiku-4-5-20251001,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
158,11,Why does a hot-air balloon rise?,"A propane burner continuously heats air to replace heat lost through the envelope. Buoyant force equals the weight of the hot air contained inside the balloon envelope. Expanded hot air has lower density than the cooler air surrounding the balloon. The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. Heating the air inside the envelope raises its temperature, causing the air to expand. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude.",10,6,8.0,claude-haiku-4-5-20251001,1,1,0,0,1,1,0,1,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
159,11,Why does a hot-air balloon rise?,"Heating the air inside makes its molecules heavier, which is what generates lift. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. A propane burner continuously heats air to replace heat lost through the envelope. The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure. At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside. The balloon rises mainly because of pressure from the fan used to inflate it initially. Hot air rises because heat itself is a lighter substance than cold air. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. Buoyant force equals the weight of the hot air contained inside the balloon envelope.",10,6,8.0,claude-haiku-4-5-20251001,0,0,0,0,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
160,11,Why does a hot-air balloon rise?,"The balloon rises mainly because of pressure from the fan used to inflate it initially. Hot air is less dense because heating builds internal pressure well above atmospheric pressure. The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. Expanded hot air has lower density than the cooler air surrounding the balloon. Heating the air inside makes its molecules heavier, which is what generates lift. The balloon rises whenever buoyant force merely equals the total weight of the system. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. The propane burner generates helium gas inside the envelope to provide additional lift.",10,2,5.0,claude-haiku-4-5-20251001,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
161,11,Why does a hot-air balloon rise?,"The propane burner generates helium gas inside the envelope to provide additional lift. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. The balloon rises mainly because of pressure from the fan used to inflate it initially. Buoyant force equals the weight of the air displaced by the balloon's volume. Heating the air inside the envelope raises its temperature, causing the air to expand.",10,4,5.0,claude-haiku-4-5-20251001,1,0,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
162,11,Why does a hot-air balloon rise?,"The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure. A propane burner continuously heats air to replace heat lost through the envelope. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. Heating the air inside the envelope raises its temperature, causing the air to expand. Buoyant force equals the weight of the air displaced by the balloon's volume. At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside. Expanded hot air has lower density than the cooler air surrounding the balloon. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift. The balloon rises due to a buoyant force, as described by Archimedes' principle.",10,10,10.0,claude-haiku-4-5-20251001,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
163,11,Why does a hot-air balloon rise?,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. Hot air rises because heat itself is a lighter substance than cold air. A propane burner continuously heats air to replace heat lost through the envelope. The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure. Heating the air inside the envelope raises its temperature, causing the air to expand. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift. The balloon rises due to a buoyant force, as described by Archimedes' principle. Buoyant force equals the weight of the air displaced by the balloon's volume.",10,8,10.0,claude-haiku-4-5-20251001,1,0,1,1,1,1,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
164,11,Why does a hot-air balloon rise?,"The balloon rises due to a buoyant force, as described by Archimedes' principle. As the air heats up, more air molecules pack into the envelope, increasing its mass. Heating the air inside makes its molecules heavier, which is what generates lift. Hot air is less dense because heating builds internal pressure well above atmospheric pressure. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. Buoyant force equals the weight of the air displaced by the balloon's volume.",10,5,5.0,claude-haiku-4-5-20251001,0,0,1,1,1,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
165,11,Why does a hot-air balloon rise?,"Heating the air inside the envelope raises its temperature, causing the air to expand. Hot air is less dense because heating builds internal pressure well above atmospheric pressure. A propane burner continuously heats air to replace heat lost through the envelope. Buoyant force equals the weight of the air displaced by the balloon's volume. The balloon rises mainly because of pressure from the fan used to inflate it initially. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. Lower density of the enclosed hot air compared to ambient air is the direct cause of lift.",10,5,7.0,claude-haiku-4-5-20251001,1,0,0,1,1,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
166,11,Why does a hot-air balloon rise?,"At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside. The balloon rises whenever buoyant force merely equals the total weight of the system. Heating the air inside the envelope raises its temperature, causing the air to expand. As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude. The balloon rises due to a buoyant force, as described by Archimedes' principle. A propane burner continuously heats air to replace heat lost through the envelope. The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure. Buoyant force equals the weight of the air displaced by the balloon's volume.",10,7,7.0,claude-haiku-4-5-20251001,1,0,1,1,0,1,1,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
167,11,Why does a hot-air balloon rise?,"The envelope is fully sealed, letting internal pressure build up like an inflated toy balloon. The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure. Expanded hot air has lower density than the cooler air surrounding the balloon. A propane burner continuously heats air to replace heat lost through the envelope. The propane burner generates helium gas inside the envelope to provide additional lift. The balloon rises mainly because of pressure from the fan used to inflate it initially. Heating the air inside makes its molecules heavier, which is what generates lift. Buoyant force equals the weight of the hot air contained inside the balloon envelope. Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants. As the balloon rises, the surrounding air becomes denser, which increases the lift further.",10,4,7.0,claude-haiku-4-5-20251001,0,1,0,0,1,1,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,"Heating the air inside the envelope raises its temperature, causing the air to expand",Expanded hot air has lower density than the cooler air surrounding the balloon,"The balloon rises due to a buoyant force, as described by Archimedes' principle",Buoyant force equals the weight of the air displaced by the balloon's volume,"Net upward force occurs only when buoyant force exceeds the total weight of balloon, basket, and occupants","The envelope is open at the bottom, so internal pressure stays roughly equal to atmospheric pressure","At roughly constant pressure, heating causes some air molecules to escape, lowering the mass of air inside",A propane burner continuously heats air to replace heat lost through the envelope,Lower density of the enclosed hot air compared to ambient air is the direct cause of lift,"As altitude increases, ambient air density decreases, so the balloon reaches an equilibrium altitude"
168,0,How do antibiotics kill bacteria without killing human cells?,"Bacteria have peptidoglycan cell walls that beta-lactam antibiotics like penicillin target for disruption. Sulfonamides block bacterial folate synthesis via dihydropteroate synthase, an enzyme humans lack since they obtain folate from diet. Antibiotics exploit structural and biochemical differences unique to prokaryotic versus eukaryotic cell biology. Polymyxins target cholesterol molecules in bacterial membranes, a lipid that human cell membranes entirely lack. Rifampin selectively inhibits bacterial RNA polymerase because human cells do not possess any RNA polymerase enzymes. Selective toxicity is relative not absolute, since some antibiotics cause off-target human toxicity via mitochondrial effects. Bacterial ribosomes are 70S while human cytoplasmic ribosomes are 80S, allowing selective ribosome-targeting drugs. Fluoroquinolones inhibit human mitochondrial DNA gyrase directly, which is why they remain safe for human use.",10,5,6.0,claude-haiku-4-5-20251001,1,0,1,0,1,1,1,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Bacteria have peptidoglycan cell walls that beta-lactam antibiotics like penicillin target for disruption,"Human cells lack peptidoglycan cell walls entirely, making cell-wall-targeting drugs selective for bacteria","Bacterial ribosomes are 70S while human cytoplasmic ribosomes are 80S, allowing selective ribosome-targeting drugs","Fluoroquinolones target bacterial DNA gyrase and topoisomerase, enzymes structurally distinct from human topoisomerases","Sulfonamides block bacterial folate synthesis via dihydropteroate synthase, an enzyme humans lack since they obtain folate from diet","Selective toxicity is relative not absolute, since some antibiotics cause off-target human toxicity via mitochondrial effects",Antibiotics exploit structural and biochemical differences unique to prokaryotic versus eukaryotic cell biology,Polymyxins target lipopolysaccharide and bacterial membrane components structurally distinct from human cell membranes,Rifampin selectively inhibits bacterial RNA polymerase due to structural differences from human RNA polymerase,Selective toxicity describes maximizing harm to bacterial targets while minimizing harm to host cell structures
169,0,How do antibiotics kill bacteria without killing human cells?,"Bacteria have peptidoglycan cell walls that beta-lactam antibiotics like penicillin target for disruption. Bacterial ribosomes are 70S while human cytoplasmic ribosomes are 80S, allowing selective ribosome-targeting drugs. Antibiotics exploit structural and biochemical differences unique to prokaryotic versus eukaryotic cell biology. Fluoroquinolones target bacterial DNA gyrase and topoisomerase, enzymes structurally distinct from human topoisomerases. Selective toxicity describes maximizing harm to bacterial targets while minimizing harm to host cell structures. Selective toxicity is relative not absolute, since some antibiotics cause off-target human toxicity via mitochondrial effects. Human cells have thinner peptidoglycan cell walls, so antibiotics only partially damage them compared to bacteria. Rifampin selectively inhibits bacterial RNA polymerase due to structural differences from human RNA polymerase. Sulfonamides block bacterial folate synthesis via dihydropteroate synthase, an enzyme humans lack since they obtain folate from diet.",10,8,8.0,claude-haiku-4-5-20251001,1,0,1,1,1,1,1,0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Bacteria have peptidoglycan cell walls that beta-lactam antibiotics like penicillin target for disruption,"Human cells lack peptidoglycan cell walls entirely, making cell-wall-targeting drugs selective for bacteria","Bacterial ribosomes are 70S while human cytoplasmic ribosomes are 80S, allowing selective ribosome-targeting drugs","Fluoroquinolones target bacterial DNA gyrase and topoisomerase, enzymes structurally distinct from human topoisomerases","Sulfonamides block bacterial folate synthesis via dihydropteroate synthase, an enzyme humans lack since they obtain folate from diet","Selective toxicity is relative not absolute, since some antibiotics cause off-target human toxicity via mitochondrial effects",Antibiotics exploit structural and biochemical differences unique to prokaryotic versus eukaryotic cell biology,Polymyxins target lipopolysaccharide and bacterial membrane components structurally distinct from human cell membranes,Rifampin selectively inhibits bacterial RNA polymerase due to structural differences from human RNA polymerase,Selective toxicity describes maximizing harm to bacterial targets while minimizing harm to host cell structures
170,0,How do antibiotics kill bacteria without killing human cells?,"Fluoroquinolones target bacterial DNA gyrase and topoisomerase, enzymes structurally distinct from human topoisomerases. Rifampin selectively inhibits bacterial RNA polymerase because human cells do not possess any RNA polymerase enzymes. Selective toxicity is relative not absolute, since some antibiotics cause off-target human toxicity via mitochondrial effects. Bacterial ribosomes are 70S while human cytoplasmic ribosomes are 80S, allowing selective ribosome-targeting drugs. Human cells lack peptidoglycan cell walls entirely, making cell-wall-targeting drugs selective for bacteria. Polymyxins target lipopolysaccharide and bacterial membrane components structurally distinct from human cell membranes. Antibiotics dissolve the cell membrane of both bacteria and human cells equally, but human cells regenerate faster. Selective toxicity describes maximizing harm to bacterial targets while minimizing harm to host cell structures. Sulfonamides block bacterial folate synthesis via dihydropteroate synthase, an enzyme humans lack since they obtain folate from diet.",10,7,9.0,claude-haiku-4-5-20251001,0,1,1,1,1,1,0,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Bacteria have peptidoglycan cell walls that beta-lactam antibiotics like penicillin target for disruption,"Human cells lack peptidoglycan cell walls entirely, making cell-wall-targeting drugs selective for bacteria","Bacterial ribosomes are 70S while human cytoplasmic ribosomes are 80S, allowing selective ribosome-targeting drugs","Fluoroquinolones target bacterial DNA gyrase and topoisomerase, enzymes structurally distinct from human topoisomerases","Sulfonamides block bacterial folate synthesis via dihydropteroate synthase, an enzyme humans lack since they obtain folate from diet","Selective toxicity is relative not absolute, since some antibiotics cause off-target human toxicity via mitochondrial effects",Antibiotics exploit structural and biochemical differences unique to prokaryotic versus eukaryotic cell biology,Polymyxins target lipopolysaccharide and bacterial membrane components structurally distinct from human cell membranes,Rifampin selectively inhibits bacterial RNA polymerase due to structural differences from human RNA polymerase,Selective toxicity describes maximizing harm to bacterial targets while minimizing harm to host cell structures
